Order_ID,Order_Line_ID,Order_Date,Customer_ID,Product_ID,Postal_Code,Ship_Date,Delivery_Date,Ship_Mode,Quantity,Unit_Price,Discount,Discount_Type,Net_Sales
ORD-017763,LINE-032013,2025-02-04,CUST-012948,NVA-DEC-0047,14032,2025-02-05,2025-02-08,Standard,1,95.65,0.09,Percentage,87.04
ORD-017764,LINE-032014,2025-02-12,CUST-001472,NVA-LGT-0048,2471-677,2025-02-13,2025-02-19,Premium,1,130.46,0.0,Percentage,130.46
ORD-017765,LINE-032015,2025-10-11,CUST-011245,NVA-TXT-0019,18408,2025-10-12,2025-10-16,Standard,3,173.64,0.09,Percentage,474.04
ORD-017765,LINE-032016,2025-10-11,CUST-011245,NVA-DEC-0079,18408,2025-10-12,2025-10-16,Standard,1,144.75,0.0,Percentage,144.75
ORD-017766,LINE-032017,2025-10-29,CUST-007358,NVA-DEC-0099,33891,2025-10-30,2025-11-04,Standard,1,294.67,0.0,Percentage,294.67
ORD-017766,LINE-032018,2025-10-29,CUST-007358,NVA-LGT-0001,33891,2025-10-30,2025-11-04,Standard,1,199.95,0.0,Percentage,199.95
ORD-017766,LINE-032019,2025-10-29,CUST-007358,NVA-DEC-0050,33891,2025-10-30,2025-11-04,Standard,1,404.95,0.06,Percentage,380.65
ORD-017767,LINE-032020,2025-12-18,CUST-008783,NVA-TXT-0025,54565,2025-12-19,2025-12-23,Standard,1,389.27,0.2,Percentage,311.42
ORD-017767,LINE-032021,2025-12-18,CUST-008783,NVA-TXT-0042,54565,2025-12-19,2025-12-23,Standard,1,184.63,0.14,Percentage,158.78
ORD-017767,LINE-032022,2025-12-18,CUST-008783,NVA-DEC-0103,54565,2025-12-19,2025-12-23,Standard,1,75.47,0.19,Percentage,61.13
ORD-017767,LINE-032023,2025-12-18,CUST-008783,NVA-DEC-0071,54565,2025-12-19,2025-12-23,Standard,1,58.71,0.1,Percentage,52.84
ORD-017768,LINE-032024,2025-12-10,CUST-003253,NVA-DEC-0120,63919,2025-12-10,2025-12-15,Standard,1,153.72,0.19,Percentage,124.51
ORD-017769,LINE-032025,2025-05-19,CUST-013308,NVA-FUR-0036,18243,2025-05-20,2025-05-24,Standard,1,194.44,0.0,Percentage,194.44
ORD-017770,LINE-032026,2025-12-26,CUST-001007,NVA-LGT-0068,84570,2025-12-28,2026-01-01,Standard,1,120.32,0.07,Percentage,111.9
ORD-017771,LINE-032027,2025-03-19,CUST-012795,NVA-FUR-0017,37598,2025-03-20,2025-03-24,Standard,1,361.1,0.0,Percentage,361.1
ORD-017771,LINE-032028,2025-03-19,CUST-012795,NVA-LGT-0070,37598,2025-03-20,2025-03-24,Standard,1,419.28,0.08,Percentage,385.74
ORD-017771,LINE-032029,2025-03-19,CUST-012795,NVA-TXT-0059,37598,2025-03-20,2025-03-24,Standard,1,108.64,0.0,Percentage,108.64
ORD-017772,LINE-032030,2025-05-10,CUST-003599,NVA-FUR-0035,31214,2025-05-11,2025-05-14,Standard,1,324.09,0.0,Percentage,324.09
ORD-017773,LINE-032031,2025-12-19,CUST-014236,NVA-FUR-0097,46069,2025-12-19,2025-12-25,Standard,1,681.03,0.12,Percentage,599.31
ORD-017773,LINE-032032,2025-12-19,CUST-014236,NVA-TXT-0010,46069,2025-12-19,2025-12-25,Standard,1,473.96,0.08,Percentage,436.04
ORD-017774,LINE-032033,2025-09-06,CUST-000282,NVA-SEA-0036,13006,2025-09-06,2025-09-08,Standard,2,213.17,0.0,Percentage,426.34
ORD-017774,LINE-032034,2025-09-06,CUST-000282,NVA-DEC-0059,13006,2025-09-06,2025-09-08,Standard,1,110.89,0.05,Percentage,105.35
ORD-017774,LINE-032035,2025-09-06,CUST-000282,NVA-SEA-0026,13006,2025-09-06,2025-09-08,Standard,1,450.71,0.0,Percentage,450.71
ORD-017775,LINE-032036,2025-08-23,CUST-000929,NVA-LGT-0048,30526,2025-08-24,2025-08-29,Standard,1,119.88,0.0,Percentage,119.88
ORD-017775,LINE-032037,2025-08-23,CUST-000929,NVA-LGT-0037,30526,2025-08-24,2025-08-29,Standard,1,365.42,0.0,Percentage,365.42
ORD-017775,LINE-032038,2025-08-23,CUST-000929,NVA-DEC-0079,30526,2025-08-24,2025-08-29,Standard,1,137.29,0.08,Percentage,126.31
ORD-017776,LINE-032039,2025-01-03,CUST-016608,NVA-LGT-0038,76464,2025-01-05,2025-01-08,Standard,1,486.99,0.15,Percentage,413.94
ORD-017777,LINE-032040,2025-08-31,CUST-007859,NVA-TXT-0078,3591-498,2025-09-01,2025-09-08,Standard,1,163.82,0.0,Percentage,163.82
ORD-017777,LINE-032041,2025-08-31,CUST-007859,NVA-DEC-0114,3591-498,2025-09-01,2025-09-08,Standard,2,137.41,0.0,Percentage,274.82
ORD-017777,LINE-032042,2025-08-31,CUST-007859,NVA-TXT-0050,3591-498,2025-09-01,2025-09-08,Standard,1,113.35,0.0,Percentage,113.35
ORD-017778,LINE-032043,2025-10-16,CUST-018927,NVA-DEC-0021,69011,2025-10-16,2025-10-20,Express,1,317.94,0.09,Percentage,289.33
ORD-017779,LINE-032044,2025-04-03,CUST-005732,NVA-LGT-0013,75009,2025-04-03,2025-04-08,Standard,1,316.96,0.0,Percentage,316.96
ORD-017779,LINE-032045,2025-04-03,CUST-005732,NVA-DEC-0074,75009,2025-04-03,2025-04-08,Standard,1,110.39,0.09,Percentage,100.45
ORD-017780,LINE-032046,2025-09-10,CUST-003089,NVA-FUR-0003,35142,2025-09-11,2025-09-16,Standard,1,244.4,0.02,Percentage,239.51
ORD-017780,LINE-032047,2025-09-10,CUST-003089,NVA-FUR-0016,35142,2025-09-11,2025-09-16,Standard,1,267.73,0.07,Percentage,248.99
ORD-017781,LINE-032048,2025-12-16,CUST-003317,NVA-FUR-0003,34252,2025-12-17,2025-12-19,Express,2,279.12,0.08,Percentage,513.58
ORD-017782,LINE-032049,2025-03-09,CUST-001402,NVA-FUR-0076,14566,2025-03-10,2025-03-13,Express,4,426.93,0.06,Percentage,1605.26
ORD-017782,LINE-032050,2025-03-09,CUST-001402,NVA-FUR-0010,14566,2025-03-10,2025-03-13,Express,1,679.51,0.0,Percentage,679.51
ORD-017782,LINE-032051,2025-03-09,CUST-001402,NVA-LGT-0052,14566,2025-03-10,2025-03-13,Express,1,69.27,0.0,Percentage,69.27
ORD-017782,LINE-032052,2025-03-09,CUST-001402,NVA-TXT-0010,14566,2025-03-10,2025-03-13,Express,1,461.81,0.0,Percentage,461.81
ORD-017782,LINE-032053,2025-03-09,CUST-001402,NVA-LGT-0006,14566,2025-03-10,2025-03-13,Express,1,190.3,0.09,Percentage,173.17
ORD-017783,LINE-032054,2025-04-09,CUST-002195,NVA-DEC-0074,38824,2025-04-10,2025-04-14,Standard,1,108.64,0.0,Percentage,108.64
ORD-017784,LINE-032055,2025-04-23,CUST-012608,NVA-TXT-0009,75011,2025-04-25,2025-04-30,Express,2,110.2,0.0,Percentage,220.4
ORD-017784,LINE-032056,2025-04-23,CUST-012608,NVA-TXT-0072,75011,2025-04-25,2025-04-30,Express,1,175.82,0.09,Percentage,160.0
ORD-017785,LINE-032057,2025-03-02,CUST-006324,NVA-DEC-0091,33448,2025-03-03,2025-03-09,Standard,1,127.88,0.0,Percentage,127.88
ORD-017785,LINE-032058,2025-03-02,CUST-006324,NVA-LGT-0062,33448,2025-03-03,2025-03-09,Standard,1,263.23,0.07,Percentage,244.8
ORD-017786,LINE-032059,2025-12-17,CUST-006169,NVA-LGT-0046,69011,2025-12-19,2025-12-24,Premium,3,273.15,0.1,Percentage,737.5
ORD-017787,LINE-032060,2025-02-24,CUST-013704,NVA-LGT-0053,54217,2025-02-24,2025-03-01,Standard,1,327.52,0.0,Percentage,327.52
ORD-017788,LINE-032061,2025-07-09,CUST-012442,NVA-DEC-0048,34699,2025-07-10,2025-07-15,Standard,2,99.48,0.22,Percentage,155.19
ORD-017789,LINE-032062,2025-10-20,CUST-010621,NVA-DEC-0071,48675,2025-10-21,2025-10-25,Standard,3,57.06,0.09,Percentage,155.77
ORD-017790,LINE-032063,2025-01-03,CUST-013318,NVA-KDN-0015,14602,2025-01-03,2025-01-08,Standard,1,279.2,0.17,Percentage,231.74
ORD-017791,LINE-032064,2025-03-16,CUST-010468,NVA-DEC-0077,36382,2025-03-17,2025-03-23,Standard,1,230.7,0.0,Percentage,230.7
ORD-017791,LINE-032065,2025-03-16,CUST-010468,NVA-DEC-0114,36382,2025-03-17,2025-03-23,Standard,2,146.93,0.0,Percentage,293.86
ORD-017792,LINE-032066,2025-01-08,CUST-012626,NVA-LGT-0013,38824,2025-01-08,2025-01-13,Standard,1,344.94,0.18,Percentage,282.85
ORD-017792,LINE-032067,2025-01-08,CUST-012626,NVA-LGT-0026,38824,2025-01-08,2025-01-13,Standard,1,420.28,0.2,Percentage,336.22
ORD-017793,LINE-032068,2025-06-07,CUST-019074,NVA-DEC-0069,35432,2025-06-08,2025-06-11,Standard,1,201.19,0.0,Percentage,201.19
ORD-017794,LINE-032069,2025-12-28,CUST-011304,NVA-TXT-0042,29580,2025-12-29,2026-01-01,Express,1,201.06,0.16,Percentage,168.89
ORD-017795,LINE-032070,2025-10-03,CUST-006437,NVA-LGT-0001,34228,2025-10-04,2025-10-08,Standard,1,203.66,0.03,Percentage,197.55
ORD-017795,LINE-032071,2025-10-03,CUST-006437,NVA-LGT-0052,34228,2025-10-04,2025-10-08,Standard,1,73.68,0.06,Percentage,69.26
ORD-017795,LINE-032072,2025-10-03,CUST-006437,NVA-LGT-0008,34228,2025-10-04,2025-10-08,Standard,1,260.34,0.06,Percentage,244.72
ORD-017796,LINE-032073,2025-11-06,CUST-006487,NVA-SEA-0028,74773,2025-11-07,2025-11-10,Standard,1,179.05,0.3,Percentage,125.34
ORD-017797,LINE-032074,2025-10-24,CUST-001696,NVA-SEA-0022,63238,2025-10-26,2025-10-31,Standard,1,191.09,0.0,Percentage,191.09
ORD-017797,LINE-032075,2025-10-24,CUST-001696,NVA-KDN-0049,63238,2025-10-26,2025-10-31,Standard,1,290.48,0.06,Percentage,273.05
ORD-017798,LINE-032076,2025-03-26,CUST-019881,NVA-LGT-0061,75007,2025-03-27,2025-03-30,Standard,1,139.58,0.0,Percentage,139.58
ORD-017799,LINE-032077,2025-04-05,CUST-013445,NVA-LGT-0042,59861,2025-04-06,2025-04-09,Standard,1,294.85,0.03,Percentage,286.0
ORD-017799,LINE-032078,2025-04-05,CUST-013445,NVA-DEC-0051,59861,2025-04-06,2025-04-09,Standard,1,54.25,0.0,Percentage,54.25
ORD-017800,LINE-032079,2025-12-22,CUST-002872,NVA-DEC-0010,13009,2025-12-22,2025-12-26,Standard,1,301.32,0.09,Percentage,274.2
ORD-017801,LINE-032080,2025-08-02,CUST-019953,NVA-SEA-0036,69001,2025-08-03,2025-08-08,Standard,3,238.71,0.0,Percentage,716.13
ORD-017801,LINE-032081,2025-08-02,CUST-019953,NVA-SEA-0001,69001,2025-08-03,2025-08-08,Standard,1,283.48,0.07,Percentage,263.64
ORD-017801,LINE-032082,2025-08-02,CUST-019953,NVA-SEA-0011,69001,2025-08-03,2025-08-08,Standard,1,390.59,0.0,Percentage,390.59
ORD-017802,LINE-032083,2025-04-15,CUST-004456,NVA-FUR-0063,45735,2025-04-16,2025-04-21,Standard,1,564.94,0.1,Percentage,508.45
ORD-017803,LINE-032084,2025-09-14,CUST-010498,NVA-TXT-0022,18169,2025-09-16,2025-09-20,Standard,2,186.22,0.0,Percentage,372.44
ORD-017803,LINE-032085,2025-09-14,CUST-010498,NVA-TXT-0036,18169,2025-09-16,2025-09-20,Standard,1,43.85,0.0,Percentage,43.85
ORD-017804,LINE-032086,2025-04-10,CUST-002550,NVA-TXT-0092,51284,2025-04-11,2025-04-16,Standard,2,240.63,0.0,Percentage,481.26
ORD-017805,LINE-032087,2025-01-26,CUST-011512,NVA-TXT-0009,4760-248,2025-01-27,2025-01-30,Standard,1,107.06,0.13,Percentage,93.14
ORD-017806,LINE-032088,2025-11-02,CUST-014199,NVA-TXT-0009,48706,2025-11-03,2025-11-10,Standard,2,107.22,0.16,Percentage,180.13
ORD-017807,LINE-032089,2025-07-27,CUST-017792,NVA-TXT-0042,18169,2025-07-27,2025-07-30,Standard,1,193.25,0.06,Percentage,181.66
ORD-017808,LINE-032090,2025-12-01,CUST-001808,NVA-DEC-0123,44370,2025-12-03,2025-12-07,Standard,1,141.8,0.09,Percentage,129.04
ORD-017808,LINE-032091,2025-12-01,CUST-001808,NVA-DEC-0074,44370,2025-12-03,2025-12-07,Standard,1,109.02,0.11,Percentage,97.03
ORD-017809,LINE-032092,2025-12-10,CUST-006828,NVA-TXT-0092,51791,2025-12-11,2025-12-16,Express,2,219.35,0.17,Percentage,364.12
ORD-017809,LINE-032093,2025-12-10,CUST-006828,NVA-DEC-0107,51791,2025-12-11,2025-12-16,Express,1,229.89,0.12,Percentage,202.3
ORD-017810,LINE-032094,2025-04-19,CUST-006911,NVA-FUR-0036,17951,2025-04-20,2025-04-25,Standard,1,195.75,0.0,Percentage,195.75
ORD-017810,LINE-032095,2025-04-19,CUST-006911,NVA-DEC-0092,17951,2025-04-20,2025-04-25,Standard,1,263.79,0.0,Percentage,263.79
ORD-017811,LINE-032096,2025-06-30,CUST-004755,NVA-LGT-0046,14897,2025-06-30,2025-07-02,Standard,1,266.85,0.22,Percentage,208.14
ORD-017812,LINE-032097,2025-10-09,CUST-012549,NVA-TXT-0080,3552-497,2025-10-09,2025-10-16,Express,1,277.1,0.0,Percentage,277.1
ORD-017812,LINE-032098,2025-10-09,CUST-012549,NVA-TXT-0017,3552-497,2025-10-09,2025-10-16,Express,1,323.48,0.0,Percentage,323.48
ORD-017812,LINE-032099,2025-10-09,CUST-012549,NVA-DEC-0074,3552-497,2025-10-09,2025-10-16,Express,1,118.9,0.0,Percentage,118.9
ORD-017813,LINE-032100,2025-03-15,CUST-017353,NVA-FUR-0081,8060-826,2025-03-16,2025-03-22,Standard,2,977.32,0.0,Percentage,1954.64
ORD-017813,LINE-032101,2025-03-15,CUST-017353,NVA-TXT-0048,8060-826,2025-03-16,2025-03-22,Standard,1,152.1,0.0,Percentage,152.1
ORD-017814,LINE-032102,2025-04-24,CUST-008132,NVA-TXT-0028,50246,2025-04-25,2025-04-29,Standard,1,175.82,0.08,Percentage,161.75
ORD-017815,LINE-032103,2025-04-24,CUST-012828,NVA-KDN-0054,33344,2025-04-26,2025-05-01,Standard,2,143.21,0.08,Percentage,263.51
ORD-017815,LINE-032104,2025-04-24,CUST-012828,NVA-DEC-0008,33344,2025-04-26,2025-05-01,Standard,1,198.44,0.0,Percentage,198.44
ORD-017816,LINE-032105,2025-06-24,CUST-009680,NVA-DEC-0057,14370,2025-06-25,2025-06-27,Standard,1,199.58,0.21,Percentage,157.67
ORD-017817,LINE-032106,2025-12-20,CUST-013733,NVA-LGT-0052,08234,2025-12-21,2025-12-24,Standard,1,72.6,0.19,Percentage,58.81
ORD-017817,LINE-032107,2025-12-20,CUST-013733,NVA-LGT-0046,08234,2025-12-21,2025-12-24,Standard,2,279.05,0.18,Percentage,457.64
ORD-017818,LINE-032108,2025-11-04,CUST-018136,NVA-FUR-0037,38300,2025-11-05,2025-11-08,Standard,1,601.27,0.21,Percentage,475.0
ORD-017818,LINE-032109,2025-11-04,CUST-018136,NVA-TXT-0049,38300,2025-11-05,2025-11-08,Standard,1,81.37,0.24,Percentage,61.84
ORD-017819,LINE-032110,2025-06-07,CUST-018872,NVA-FUR-0003,49976,2025-06-08,2025-06-11,Standard,1,230.69,0.08,Percentage,212.23
ORD-017819,LINE-032111,2025-06-07,CUST-018872,NVA-LGT-0043,49976,2025-06-08,2025-06-11,Standard,1,247.66,0.0,Percentage,247.66
ORD-017819,LINE-032112,2025-06-07,CUST-018872,NVA-TXT-0095,49976,2025-06-08,2025-06-11,Standard,1,239.82,0.04,Percentage,230.23
ORD-017820,LINE-032113,2025-03-26,CUST-009137,NVA-LGT-0067,3013-254,2025-03-27,2025-04-01,Standard,1,500.74,0.08,Percentage,460.68
ORD-017820,LINE-032114,2025-03-26,CUST-009137,NVA-LGT-0018,3013-254,2025-03-27,2025-04-01,Standard,1,220.28,0.0,Percentage,220.28
ORD-017820,LINE-032115,2025-03-26,CUST-009137,NVA-LGT-0007,3013-254,2025-03-27,2025-04-01,Standard,1,332.68,0.09,Percentage,302.74
ORD-017820,LINE-032116,2025-03-26,CUST-009137,NVA-LGT-0052,3013-254,2025-03-27,2025-04-01,Standard,1,80.37,0.08,Percentage,73.94
ORD-017821,LINE-032117,2025-11-25,CUST-014541,NVA-FUR-0071,49438,2025-11-26,2025-11-28,Standard,1,258.62,0.37,Percentage,162.93
ORD-017821,LINE-032118,2025-11-25,CUST-014541,NVA-TXT-0040,49438,2025-11-26,2025-11-28,Standard,1,731.82,0.16,Percentage,614.73
ORD-017822,LINE-032119,2025-05-18,CUST-006095,NVA-DEC-0095,57080,2025-05-19,2025-05-24,Express,3,202.09,0.04,Percentage,582.02
ORD-017823,LINE-032120,2025-08-06,CUST-016641,NVA-DEC-0068,34348,2025-08-06,2025-08-10,Standard,3,283.7,0.0,Percentage,851.1
ORD-017823,LINE-032121,2025-08-06,CUST-016641,NVA-TXT-0063,34348,2025-08-06,2025-08-10,Standard,2,574.55,0.0,Percentage,1149.1
ORD-017824,LINE-032122,2025-07-07,CUST-003932,NVA-DEC-0053,17701,2025-07-07,2025-07-10,Standard,1,147.75,0.18,Percentage,121.16
ORD-017824,LINE-032123,2025-07-07,CUST-003932,NVA-TXT-0049,17701,2025-07-07,2025-07-10,Standard,1,90.28,0.23,Percentage,69.52
ORD-017825,LINE-032124,2025-06-24,CUST-012876,NVA-DEC-0115,45276,2025-06-25,2025-06-30,Standard,1,164.23,0.17,Percentage,136.31
ORD-017826,LINE-032125,2025-12-06,CUST-012399,NVA-DEC-0062,57095,2025-12-07,2025-12-09,Express,1,108.23,0.16,Percentage,90.91
ORD-017827,LINE-032126,2025-11-12,CUST-009154,NVA-KDN-0023,30526,2025-11-13,2025-11-17,Standard,1,442.28,0.18,Percentage,362.67
ORD-017828,LINE-032127,2025-12-10,CUST-014839,NVA-SEA-0028,17633,2025-12-10,2025-12-14,Premium,1,206.56,0.12,Percentage,181.77
ORD-017828,LINE-032128,2025-12-10,CUST-014839,NVA-SEA-0036,17633,2025-12-10,2025-12-14,Premium,1,218.72,0.1,Percentage,196.85
ORD-017829,LINE-032129,2025-11-17,CUST-010381,NVA-SEA-0004,38610,2025-11-18,2025-11-21,Premium,1,558.98,0.31,Percentage,385.7
ORD-017830,LINE-032130,2025-10-15,CUST-011564,NVA-KDN-0054,30526,2025-10-16,2025-10-24,Standard,1,137.43,0.0,Percentage,137.43
ORD-017830,LINE-032131,2025-10-15,CUST-011564,NVA-KDN-0027,30526,2025-10-16,2025-10-24,Standard,1,150.58,0.0,Percentage,150.58
ORD-017830,LINE-032132,2025-10-15,CUST-011564,NVA-TXT-0078,30526,2025-10-16,2025-10-24,Standard,1,162.15,0.0,Percentage,162.15
ORD-017830,LINE-032133,2025-10-15,CUST-011564,NVA-DEC-0060,30526,2025-10-16,2025-10-24,Standard,2,203.63,0.0,Percentage,407.26
ORD-017831,LINE-032134,2025-11-12,CUST-019018,NVA-FUR-0074,07987,2025-11-13,2025-11-16,Standard,1,295.5,0.16,Percentage,248.22
ORD-017832,LINE-032135,2025-12-19,CUST-014264,NVA-FUR-0048,57965,2025-12-19,2025-12-22,Standard,1,1522.59,0.18,Percentage,1248.52
ORD-017833,LINE-032136,2025-09-18,CUST-018186,NVA-LGT-0054,14285,2025-09-20,2025-09-25,Standard,2,127.36,0.0,Percentage,254.72
ORD-017834,LINE-032137,2025-12-02,CUST-009375,NVA-LGT-0055,50486,2025-12-04,2025-12-09,Premium,4,329.3,0.09,Percentage,1198.65
ORD-017834,LINE-032138,2025-12-02,CUST-009375,NVA-LGT-0029,50486,2025-12-04,2025-12-09,Premium,1,225.13,0.08,Percentage,207.12
ORD-017835,LINE-032139,2025-11-17,CUST-008391,NVA-LGT-0045,21445,2025-11-18,2025-11-23,Standard,1,227.06,0.3,Percentage,158.94
ORD-017835,LINE-032140,2025-11-17,CUST-008391,NVA-DEC-0041,21445,2025-11-18,2025-11-23,Standard,1,132.57,0.29,Percentage,94.12
ORD-017835,LINE-032141,2025-11-17,CUST-008391,NVA-DEC-0012,21445,2025-11-18,2025-11-23,Standard,2,156.16,0.27,Percentage,227.99
ORD-017836,LINE-032142,2025-03-11,CUST-013987,NVA-DEC-0124,75009,2025-03-12,2025-03-17,Express,1,504.49,0.05,Percentage,479.27
ORD-017836,LINE-032143,2025-03-11,CUST-013987,NVA-DEC-0071,75009,2025-03-12,2025-03-17,Express,1,54.25,0.0,Percentage,54.25
ORD-017837,LINE-032144,2025-01-02,CUST-005507,NVA-DEC-0047,84220,2025-01-04,2025-01-09,Standard,1,109.38,0.15,Percentage,92.97
ORD-017837,LINE-032145,2025-01-02,CUST-005507,NVA-DEC-0054,84220,2025-01-04,2025-01-09,Standard,1,490.93,0.17,Percentage,407.47
ORD-017837,LINE-032146,2025-01-02,CUST-005507,NVA-LGT-0048,84220,2025-01-04,2025-01-09,Standard,1,133.57,0.23,Percentage,102.85
ORD-017837,LINE-032147,2025-01-02,CUST-005507,NVA-LGT-0052,84220,2025-01-04,2025-01-09,Standard,1,80.35,0.12,Percentage,70.71
ORD-017838,LINE-032148,2025-04-09,CUST-017355,NVA-DEC-0107,31214,2025-04-11,2025-04-14,Standard,1,244.31,0.0,Percentage,244.31
ORD-017838,LINE-032149,2025-04-09,CUST-017355,NVA-DEC-0089,31214,2025-04-11,2025-04-14,Standard,1,120.24,0.0,Percentage,120.24
ORD-017839,LINE-032150,2025-12-18,CUST-003792,NVA-LGT-0048,13008,2025-12-19,2025-12-24,Express,1,132.81,0.12,Percentage,116.87
ORD-017840,LINE-032151,2025-07-28,CUST-010420,NVA-SEA-0026,59861,2025-07-29,2025-08-03,Standard,1,405.56,0.0,Percentage,405.56
ORD-017840,LINE-032152,2025-07-28,CUST-010420,NVA-KDN-0004,59861,2025-07-29,2025-08-03,Standard,1,379.39,0.1,Percentage,341.45
ORD-017841,LINE-032153,2025-05-17,CUST-010135,NVA-TXT-0076,51410,2025-05-18,2025-05-22,Express,2,315.67,0.0,Percentage,631.34
ORD-017841,LINE-032154,2025-05-17,CUST-010135,NVA-DEC-0068,51410,2025-05-18,2025-05-22,Express,2,276.05,0.09,Percentage,502.41
ORD-017841,LINE-032155,2025-05-17,CUST-010135,NVA-TXT-0038,51410,2025-05-18,2025-05-22,Express,1,118.1,0.08,Percentage,108.65
ORD-017842,LINE-032156,2025-02-05,CUST-006226,NVA-LGT-0040,74405,2025-02-06,2025-02-09,Express,1,156.34,0.0,Percentage,156.34
ORD-017843,LINE-032157,2025-08-13,CUST-011475,NVA-FUR-0060,18969,2025-08-14,2025-08-17,Standard,1,336.69,0.08,Percentage,309.75
ORD-017843,LINE-032158,2025-08-13,CUST-011475,NVA-FUR-0031,18969,2025-08-14,2025-08-17,Standard,1,570.72,0.08,Percentage,525.06
ORD-017844,LINE-032159,2025-11-11,CUST-014917,NVA-SEA-0014,69011,2025-11-12,2025-11-17,Standard,1,155.44,0.33,Percentage,104.14
ORD-017845,LINE-032160,2025-12-03,CUST-000507,NVA-TXT-0080,63797,2025-12-04,2025-12-07,Premium,2,295.3,0.09,Percentage,537.45
ORD-017845,LINE-032161,2025-12-03,CUST-000507,NVA-DEC-0069,63797,2025-12-04,2025-12-07,Premium,1,200.64,0.07,Percentage,186.6
ORD-017846,LINE-032162,2025-04-15,CUST-015246,NVA-LGT-0048,1086-669,2025-04-16,2025-04-19,Standard,1,141.11,0.08,Percentage,129.82
ORD-017846,LINE-032163,2025-04-15,CUST-015246,NVA-LGT-0040,1086-669,2025-04-16,2025-04-19,Standard,1,155.33,0.0,Percentage,155.33
ORD-017847,LINE-032164,2025-02-19,CUST-012048,NVA-SEA-0022,3552-478,2025-02-21,2025-02-28,Standard,1,186.2,0.0,Percentage,186.2
ORD-017847,LINE-032165,2025-02-19,CUST-012048,NVA-KDN-0016,3552-478,2025-02-21,2025-02-28,Standard,1,1035.37,0.0,Percentage,1035.37
ORD-017847,LINE-032166,2025-02-19,CUST-012048,NVA-SEA-0028,3552-478,2025-02-21,2025-02-28,Standard,1,180.79,0.02,Percentage,177.17
ORD-017848,LINE-032167,2025-06-27,CUST-012438,NVA-LGT-0007,8060-826,2025-06-29,2025-07-06,Premium,1,356.81,0.18,Percentage,292.58
ORD-017848,LINE-032168,2025-06-27,CUST-012438,NVA-DEC-0068,8060-826,2025-06-29,2025-07-06,Premium,1,289.55,0.22,Percentage,225.85
ORD-017848,LINE-032169,2025-06-27,CUST-012438,NVA-DEC-0057,8060-826,2025-06-29,2025-07-06,Premium,1,215.69,0.11,Percentage,191.96
ORD-017849,LINE-032170,2025-11-22,CUST-002357,NVA-FUR-0077,48346,2025-11-22,2025-11-28,Express,1,1237.13,0.35,Percentage,804.13
ORD-017850,LINE-032171,2025-09-17,CUST-004607,NVA-FUR-0041,33497,2025-09-18,2025-09-22,Standard,2,680.81,0.0,Percentage,1361.62
ORD-017850,LINE-032172,2025-09-17,CUST-004607,NVA-LGT-0061,33497,2025-09-18,2025-09-22,Standard,1,127.7,0.0,Percentage,127.7
ORD-017850,LINE-032173,2025-09-17,CUST-004607,NVA-LGT-0067,33497,2025-09-18,2025-09-22,Standard,1,519.34,0.03,Percentage,503.76
ORD-017851,LINE-032174,2025-03-24,CUST-019972,NVA-DEC-0020,03899,2025-03-24,2025-03-30,Standard,2,195.4,0.06,Percentage,367.35
ORD-017852,LINE-032175,2025-03-28,CUST-011446,NVA-DEC-0020,4707-412,2025-03-29,2025-04-03,Standard,1,186.65,0.0,Percentage,186.65
ORD-017852,LINE-032176,2025-03-28,CUST-011446,NVA-LGT-0035,4707-412,2025-03-29,2025-04-03,Standard,4,296.81,0.06,Percentage,1116.01
ORD-017852,LINE-032177,2025-03-28,CUST-011446,NVA-TXT-0022,4707-412,2025-03-29,2025-04-03,Standard,1,189.08,0.0,Percentage,189.08
ORD-017853,LINE-032178,2025-03-24,CUST-008570,NVA-TXT-0009,17698,2025-03-25,2025-03-30,Standard,1,108.85,0.0,Percentage,108.85
ORD-017854,LINE-032179,2025-04-25,CUST-013032,NVA-DEC-0009,46552,2025-04-27,2025-05-03,Standard,1,117.92,0.0,Percentage,117.92
ORD-017854,LINE-032180,2025-04-25,CUST-013032,NVA-DEC-0012,46552,2025-04-27,2025-05-03,Standard,1,166.17,0.0,Percentage,166.17
ORD-017854,LINE-032181,2025-04-25,CUST-013032,NVA-TXT-0029,46552,2025-04-27,2025-05-03,Standard,1,283.02,0.0,Percentage,283.02
ORD-017855,LINE-032182,2025-01-20,CUST-019235,NVA-TXT-0019,34696,2025-01-22,2025-01-24,Express,2,171.88,0.15,Percentage,292.2
ORD-017855,LINE-032183,2025-01-20,CUST-019235,NVA-DEC-0040,34696,2025-01-22,2025-01-24,Express,5,180.2,0.24,Percentage,684.76
ORD-017855,LINE-032184,2025-01-20,CUST-019235,NVA-DEC-0024,34696,2025-01-22,2025-01-24,Express,1,185.36,0.14,Percentage,159.41
ORD-017855,LINE-032185,2025-01-20,CUST-019235,NVA-DEC-0053,34696,2025-01-22,2025-01-24,Express,1,134.93,0.2,Percentage,107.94
ORD-017856,LINE-032186,2025-02-19,CUST-002005,NVA-DEC-0107,13002,2025-02-20,2025-02-24,Standard,3,238.0,0.02,Percentage,699.72
ORD-017856,LINE-032187,2025-02-19,CUST-002005,NVA-DEC-0068,13002,2025-02-20,2025-02-24,Standard,3,261.07,0.0,Percentage,783.21
